Name,Date1,Date2,Platform,Mode,Orbit,RelativeOrbit,PolyFrame,OrbitDirection,ProcessingLevel,Polarisation1,Polarisation2,Polarisation3,Polarisation4,Server,Url,Status,SizeMB,Stored,Processed
S1A_IW_SLC__1SDV_20181123T145250_20181123T145318_024716_02B7E0_FA5D.zip,2018-11-23T14:52:50.766Z,2018-11-23T14:53:18.652Z,S1A,IW,24716,144,"POLYGON ((53.655205 -21.290565, 56.037479 -20.729849, 56.496586 -22.397203, 54.084595 -22.966862, 53.655205 -21.290565))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/6a68d6b1-1ca2-505b-80c8-280e942d9700,ONLINE,0.0,False,False
S1A_IW_SLC__1SDV_20181111T145251_20181111T145318_024541_02B170_829B.zip,2018-11-11T14:52:51.077Z,2018-11-11T14:53:18.946Z,S1A,IW,24541,144,"POLYGON ((53.655178 -21.291983, 56.037487 -20.731232, 56.496342 -22.397598, 54.084335 -22.967285, 53.655178 -21.291983))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/178613ec-7686-5f77-8522-784767a6d9b1,ONLINE,0.0,False,False
S1A_IW_SLC__1SDV_20181030T145251_20181030T145319_024366_02AB17_E0D8.zip,2018-10-30T14:52:51.332Z,2018-10-30T14:53:19.220Z,S1A,IW,24366,144,"POLYGON ((53.655098 -21.290777, 56.037384 -20.729988, 56.496571 -22.397455, 54.084564 -22.967186, 53.655098 -21.290777))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/43e29f82-0627-5754-ba85-07d6893cbe34,ONLINE,0.0,False,False
S1A_IW_SLC__1SDV_20181018T145251_20181018T145319_024191_02A577_FD48.zip,2018-10-18T14:52:51.441Z,2018-10-18T14:53:19.329Z,S1A,IW,24191,144,"POLYGON ((53.654984 -21.290556, 56.037277 -20.729763, 56.49646 -22.397232, 54.084438 -22.966969, 53.654984 -21.290556))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/ec307e97-9222-5db1-8122-34ac99481b16,ONLINE,0.0,False,False
S1A_IW_SLC__1SDV_20181006T145251_20181006T145319_024016_029FC1_B0C9.zip,2018-10-06T14:52:51.142Z,2018-10-06T14:53:19.026Z,S1A,IW,24016,144,"POLYGON ((53.655537 -21.290936, 56.037907 -20.730162, 56.496986 -22.397385, 54.084892 -22.967102, 53.655537 -21.290936))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/23094369-1edf-50fc-b1cb-dd230639f02e,ONLINE,0.0,False,False
S1A_IW_SLC__1SDV_20180924T145250_20180924T145318_023841_029A0A_723F.zip,2018-09-24T14:52:50.941Z,2018-09-24T14:53:18.831Z,S1A,IW,23841,144,"POLYGON ((53.654907 -21.290613, 56.037334 -20.729858, 56.496487 -22.397451, 54.08432 -22.967154, 53.654907 -21.290613))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/7b098a78-5315-5a8b-aefa-8ace37b7324e,ONLINE,0.0,False,False
S1A_IW_SLC__1SDV_20180912T145250_20180912T145318_023666_029455_B3E8.zip,2018-09-12T14:52:50.608Z,2018-09-12T14:53:18.479Z,S1A,IW,23666,144,"POLYGON ((53.655231 -21.292404, 56.03783 -20.731579, 56.4967 -22.398052, 54.084377 -22.967817, 53.655231 -21.292404))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/6f55ed3e-0701-5416-9b9b-dfc39df7354a,ONLINE,0.0,False,False
S1A_IW_SLC__1SDV_20180831T145250_20180831T145318_023491_028EBE_C209.zip,2018-08-31T14:52:50.260Z,2018-08-31T14:53:18.149Z,S1A,IW,23491,144,"POLYGON ((53.654091 -21.290733, 56.036655 -20.729916, 56.495823 -22.397495, 54.083519 -22.96726, 53.654091 -21.290733))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/bd28b9eb-2899-5ee3-a417-391cee7e8c23,ONLINE,0.0,False,False
S1A_IW_SLC__1SDV_20180819T145249_20180819T145317_023316_02892F_AE70.zip,2018-08-19T14:52:49.499Z,2018-08-19T14:53:17.380Z,S1A,IW,23316,144,"POLYGON ((53.654808 -21.290899, 56.037346 -20.730051, 56.496407 -22.397133, 54.084137 -22.966927, 53.654808 -21.290899))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/e514cca3-90a9-5df1-bc0e-688fece70e90,ONLINE,0.0,False,False
S1A_IW_SLC__1SDV_20180807T145248_20180807T145316_023141_028381_DF8E.zip,2018-08-07T14:52:48.755Z,2018-08-07T14:53:16.649Z,S1A,IW,23141,144,"POLYGON ((53.654926 -21.291182, 56.037411 -20.730387, 56.496647 -22.398218, 54.084419 -22.967962, 53.654926 -21.291182))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/1f418775-6a86-5a6f-a005-ca8832bba447,ONLINE,0.0,False,False
S1A_IW_SLC__1SDV_20180726T145248_20180726T145316_022966_027E0B_FD3B.zip,2018-07-26T14:52:48.105Z,2018-07-26T14:53:16.000Z,S1A,IW,22966,144,"POLYGON ((53.654541 -21.290457, 56.037086 -20.729666, 56.496338 -22.397617, 54.084045 -22.967358, 53.654541 -21.290457))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/56e4872b-022d-5310-9d8b-7f1c1c63a940,ONLINE,0.0,False,False
S1A_IW_SLC__1SDV_20180714T145247_20180714T145315_022791_027883_063C.zip,2018-07-14T14:52:47.379Z,2018-07-14T14:53:15.267Z,S1A,IW,22791,144,"POLYGON ((53.654915 -21.291601, 56.037445 -20.73082, 56.496563 -22.398287, 54.08429 -22.968012, 53.654915 -21.291601))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/bcf829df-26d6-5853-9e60-495a88af5a2d,ONLINE,0.0,False,False
S1A_IW_SLC__1SDV_20180702T145246_20180702T145314_022616_027348_B253.zip,2018-07-02T14:52:46.557Z,2018-07-02T14:53:14.439Z,S1A,IW,22616,144,"POLYGON ((53.655624 -21.291771, 56.038143 -20.73097, 56.497181 -22.398064, 54.084927 -22.967808, 53.655624 -21.291771))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/9cb6df25-7111-56ff-a3d8-cbfd9e21a3c7,ONLINE,0.0,False,False
S1A_IW_SLC__1SDV_20180620T145245_20180620T145313_022441_026E30_2C1D.zip,2018-06-20T14:52:45.976Z,2018-06-20T14:53:13.860Z,S1A,IW,22441,144,"POLYGON ((53.655258 -21.29228, 56.037949 -20.731413, 56.49704 -22.398611, 54.084614 -22.968424, 53.655258 -21.29228))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/5876a5ed-83ed-556e-aaba-a443198657e9,ONLINE,0.0,False,False
S1A_IW_SLC__1SDV_20180608T145245_20180608T145313_022266_0268DA_E212.zip,2018-06-08T14:52:45.257Z,2018-06-08T14:53:13.132Z,S1A,IW,22266,144,"POLYGON ((53.655285 -21.292227, 54.084515 -22.967888, 56.496799 -22.398104, 56.037842 -20.731386, 53.655285 -21.292227))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/a3304b9d-c8b3-5431-8ea4-1631ff5e24f5,ONLINE,7912.042296,False,False
S1A_IW_SLC__1SDV_20180527T145244_20180527T145312_022091_02635B_71DA.zip,2018-05-27T14:52:44.525Z,2018-05-27T14:53:12.391Z,S1A,IW,22091,144,"POLYGON ((53.654938 -21.292223, 54.084019 -22.967398, 56.496231 -22.397657, 56.037434 -20.731422, 53.654938 -21.292223))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/ca5a71c6-cfb4-5e27-ad64-aa1aebc29e0a,ONLINE,7912.254956,False,False
S1A_IW_SLC__1SDV_20180515T145243_20180515T145311_021916_025DD0_D9F5.zip,2018-05-15T14:52:43.825Z,2018-05-15T14:53:11.704Z,S1A,IW,21916,144,"POLYGON ((53.654396 -21.292397, 54.083652 -22.968311, 56.495903 -22.398592, 56.036915 -20.731619, 53.654396 -21.292397))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/0fd2f9b5-1b8e-55e7-9630-8d9cfa518758,ONLINE,7912.294227,False,False
S1A_IW_SLC__1SDV_20180503T145243_20180503T145311_021741_025832_B3B2.zip,2018-05-03T14:52:43.134Z,2018-05-03T14:53:11.013Z,S1A,IW,21741,144,"POLYGON ((53.654953 -21.291445, 54.084209 -22.967356, 56.496529 -22.397606, 56.03754 -20.730639, 53.654953 -21.291445))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/4d4f4fc2-dc43-5095-914c-0527109d25d9,ONLINE,7912.150194,False,False
S1A_IW_SLC__1SDV_20180103T145242_20180103T145310_019991_0220D9_C31F.zip,2018-01-03T14:52:42.489Z,2018-01-03T14:53:10.372Z,S1A,IW,19991,144,"POLYGON ((53.655579 -21.290878, 54.084938 -22.967049, 56.496925 -22.397394, 56.037853 -20.730164, 53.655579 -21.290878))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/c414d72a-1b56-5643-9056-9e0b53f63f23,ONLINE,7911.934894,False,False
S1A_IW_SLC__1SDV_20171222T145242_20171222T145310_019816_021B54_B019.zip,2017-12-22T14:52:42.948Z,2017-12-22T14:53:10.842Z,S1A,IW,19816,144,"POLYGON ((53.655849 -21.290062, 54.085388 -22.966846, 56.497356 -22.397163, 56.038097 -20.729322, 53.655849 -21.290062))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/a4b20775-0531-53d3-8472-16871fe6a090,ONLINE,7911.879647,False,False
S1A_IW_SLC__1SDV_20171210T145243_20171210T145311_019641_0215F2_F4C8.zip,2017-12-10T14:52:43.597Z,2017-12-10T14:53:11.487Z,S1A,IW,19641,144,"POLYGON ((53.655773 -21.290108, 54.085274 -22.96664, 56.497276 -22.396912, 56.038055 -20.729322, 53.655773 -21.290108))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/29e14e98-b00f-558f-8fe4-41b0cb3dd90a,ONLINE,7911.65271,False,False
S1A_IW_SLC__1SDV_20171011T145302_20171011T145329_018766_01FAC6_2C02.zip,2017-10-11T14:53:02.133Z,2017-10-11T14:53:29.073Z,S1A,IW,18766,144,"POLYGON ((53.427551 -20.290098, 53.836933 -21.910282, 56.205223 -21.351866, 55.769016 -19.739996, 53.427551 -20.290098))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/a0076146-a07c-57f0-81f1-20fa1b404e8e,ONLINE,7482.882334,False,False
S1A_IW_SLC__1SDV_20171011T145236_20171011T145304_018766_01FAC6_3EA7.zip,2017-10-11T14:52:36.368Z,2017-10-11T14:53:04.250Z,S1A,IW,18766,144,"POLYGON ((53.804432 -21.782997, 54.237152 -23.45853, 56.633423 -22.891798, 56.170525 -21.225248, 53.804432 -21.782997))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/ac6cece4-827d-59da-9542-6098875b8b0c,ONLINE,7730.931837,False,False
S1A_IW_SLC__1SDV_20170929T145301_20170929T145328_018591_01F577_7587.zip,2017-09-29T14:53:01.934Z,2017-09-29T14:53:28.870Z,S1A,IW,18591,144,"POLYGON ((53.427433 -20.29047, 53.836739 -21.910406, 56.205128 -21.351973, 55.768993 -19.740353, 53.427433 -20.29047))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/23ed532f-ae0e-5092-8365-3f4c3ac52766,ONLINE,7483.081186,False,False
S1A_IW_SLC__1SDV_20170929T145236_20170929T145304_018591_01F577_C29E.zip,2017-09-29T14:52:36.166Z,2017-09-29T14:53:04.043Z,S1A,IW,18591,144,"POLYGON ((53.804367 -21.783615, 54.237015 -23.458899, 56.633389 -22.892147, 56.170563 -21.225847, 53.804367 -21.783615))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/a5d51175-571f-5577-9fd7-c326f3cbf8d6,ONLINE,7731.06744,False,False
S1A_IW_SLC__1SDV_20170917T145244_20170917T145312_018416_01F020_566C.zip,2017-09-17T14:52:44.176Z,2017-09-17T14:53:12.066Z,S1A,IW,18416,144,"POLYGON ((53.654518 -21.290903, 54.083958 -22.96744, 56.496101 -22.397718, 56.036926 -20.730129, 53.654518 -21.290903))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/a682edbb-acc2-5f05-9734-3585925445fa,ONLINE,7912.298982,False,False
S1A_IW_SLC__1SDV_20170905T145243_20170905T145311_018241_01EAAC_066D.zip,2017-09-05T14:52:43.648Z,2017-09-05T14:53:11.539Z,S1A,IW,18241,144,"POLYGON ((53.655006 -21.290964, 54.084454 -22.967627, 56.496624 -22.397923, 56.037437 -20.730207, 53.655006 -21.290964))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/e4dd1b1c-774e-591f-acaa-dc402818c5b6,ONLINE,7911.910951,False,False
S1A_IW_SLC__1SDV_20170824T145243_20170824T145311_018066_01E558_81FD.zip,2017-08-24T14:52:43.293Z,2017-08-24T14:53:11.181Z,S1A,IW,18066,144,"POLYGON ((53.654598 -21.290119, 54.083969 -22.966539, 56.496078 -22.396852, 56.036972 -20.729378, 53.654598 -21.290119))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/b9354fd5-33c5-5a0f-b216-5df2a5e34ad5,ONLINE,7911.444853,False,False
S1A_IW_SLC__1SDV_20170812T145242_20170812T145310_017891_01E00E_2A2B.zip,2017-08-12T14:52:42.654Z,2017-08-12T14:53:10.540Z,S1A,IW,17891,144,"POLYGON ((53.654297 -21.290205, 54.083668 -22.966486, 56.495899 -22.396729, 56.036793 -20.729393, 53.654297 -21.290205))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/c808632f-3d38-546a-9d94-8b556cbd2b91,ONLINE,7911.788159,False,False
S1A_IW_SLC__1SDV_20170731T145242_20170731T145309_017716_01DABE_D069.zip,2017-07-31T14:52:42.072Z,2017-07-31T14:53:09.960Z,S1A,IW,17716,144,"POLYGON ((53.654507 -21.290962, 54.083916 -22.967369, 56.496132 -22.397615, 56.036987 -20.730154, 53.654507 -21.290962))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/a76b4236-601a-55ba-a1bc-a04b7f8a6421,ONLINE,7911.986881,False,False
S1A_IW_SLC__1SDV_20170719T145241_20170719T145309_017541_01D564_71B9.zip,2017-07-19T14:52:41.179Z,2017-07-19T14:53:09.067Z,S1A,IW,17541,144,"POLYGON ((53.654881 -21.290802, 54.084278 -22.967201, 56.496609 -22.397425, 56.037468 -20.729973, 53.654881 -21.290802))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/3c6c8cee-87e0-5835-92ff-3d173a204628,ONLINE,7911.801368,False,False
S1A_IW_SLC__1SDV_20170707T145240_20170707T145308_017366_01D009_63F0.zip,2017-07-07T14:52:40.476Z,2017-07-07T14:53:08.362Z,S1A,IW,17366,144,"POLYGON ((53.655003 -21.29203, 54.084347 -22.968313, 56.496685 -22.398577, 56.037601 -20.731237, 53.655003 -21.29203))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/ad69ee18-c376-59fc-8450-2e979afb1861,ONLINE,7912.051259,False,False
S1A_IW_SLC__1SDV_20170625T145239_20170625T145307_017191_01CAC8_1F8C.zip,2017-06-25T14:52:39.999Z,2017-06-25T14:53:07.886Z,S1A,IW,17191,144,"POLYGON ((53.654499 -21.291611, 54.08387 -22.968023, 56.49612 -22.398308, 56.037006 -20.730839, 53.654499 -21.291611))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/7ca2d198-5573-55d4-8403-6aa4b4301b97,ONLINE,7912.186906,False,False
S1A_IW_SLC__1SDV_20170613T145239_20170613T145307_017016_01C571_69FB.zip,2017-06-13T14:52:39.250Z,2017-06-13T14:53:07.135Z,S1A,IW,17016,144,"POLYGON ((53.654591 -21.290548, 54.083954 -22.966829, 56.496185 -22.397087, 56.037086 -20.72975, 53.654591 -21.290548))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/81f93cb0-7359-5e7c-9d19-0f627b2aa720,ONLINE,7911.678876,False,False
S1A_IW_SLC__1SDV_20170601T145238_20170601T145306_016841_01C003_EF2A.zip,2017-06-01T14:52:38.501Z,2017-06-01T14:53:06.376Z,S1A,IW,16841,144,"POLYGON ((53.655525 -21.291435, 54.084763 -22.967098, 56.496979 -22.397318, 56.038013 -20.730597, 53.655525 -21.291435))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/b7f320c6-630f-57d1-a54a-dbf86aa8f2db,ONLINE,7911.943784,False,False
S1A_IW_SLC__1SDV_20170520T145237_20170520T145305_016666_01BA9E_E7B0.zip,2017-05-20T14:52:37.843Z,2017-05-20T14:53:05.733Z,S1A,IW,16666,144,"POLYGON ((53.654556 -21.291651, 54.084 -22.968178, 56.496269 -22.398411, 56.037083 -20.730829, 53.654556 -21.291651))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/6609b732-82d4-56cd-b391-36cd5c0f97a0,ONLINE,7911.95966,False,False
S1A_IW_SLC__1SDV_20170508T145237_20170508T145305_016491_01B545_EC35.zip,2017-05-08T14:52:37.308Z,2017-05-08T14:53:05.196Z,S1A,IW,16491,144,"POLYGON ((53.653709 -21.290676, 54.083092 -22.967089, 56.49527 -22.397369, 56.036148 -20.729902, 53.653709 -21.290676))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/114251e9-9075-5b12-a012-51af844f051f,ONLINE,7911.755903,False,False
S1A_IW_SLC__1SDV_20170426T145236_20170426T145304_016316_01AFF4_3EBE.zip,2017-04-26T14:52:36.363Z,2017-04-26T14:53:04.257Z,S1A,IW,16316,144,"POLYGON ((53.654545 -21.290699, 54.084011 -22.967478, 56.496307 -22.397758, 56.037098 -20.729925, 53.654545 -21.290699))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/8d1e5184-5ce1-5b96-ae71-9ead078241cd,ONLINE,7912.134877,False,False
S1A_IW_SLC__1SDV_20170414T145236_20170414T145303_016141_01AA9A_EC74.zip,2017-04-14T14:52:36.026Z,2017-04-14T14:53:03.910Z,S1A,IW,16141,144,"POLYGON ((53.654343 -21.29117, 54.083683 -22.967329, 56.495945 -22.397566, 56.036865 -20.730352, 53.654343 -21.29117))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/15012629-be60-5428-8d81-3240440fc72c,ONLINE,7911.822629,False,False
S1A_IW_SLC__1SDV_20170402T145235_20170402T145303_015966_01A545_4063.zip,2017-04-02T14:52:35.490Z,2017-04-02T14:53:03.364Z,S1A,IW,15966,144,"POLYGON ((53.654766 -21.292501, 54.083969 -22.968027, 56.496403 -22.398209, 56.037472 -20.731627, 53.654766 -21.292501))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/7711d88c-669c-5277-a42a-fcbf1e477cd2,ONLINE,7911.949106,False,False
S1A_IW_SLC__1SDV_20170321T145235_20170321T145302_015791_01A015_8070.zip,2017-03-21T14:52:35.073Z,2017-03-21T14:53:02.961Z,S1A,IW,15791,144,"POLYGON ((53.65522 -21.291147, 54.084656 -22.967541, 56.496983 -22.397741, 56.037811 -20.730293, 53.65522 -21.291147))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/8c914c8f-1709-5d38-ba1b-b643ed6b43e1,ONLINE,7911.670061,False,False
S1A_IW_SLC__1SDV_20170309T145234_20170309T145302_015616_019ADF_0AF2.zip,2017-03-09T14:52:34.857Z,2017-03-09T14:53:02.742Z,S1A,IW,15616,144,"POLYGON ((53.654716 -21.290606, 54.084095 -22.966885, 56.496338 -22.397146, 56.037235 -20.729811, 53.654716 -21.290606))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/7516909f-b8b0-5c91-960f-66cd97fd03c9,ONLINE,7911.762774,False,False
S1A_IW_SLC__1SDV_20170225T145234_20170225T145302_015441_019593_0CD2.zip,2017-02-25T14:52:34.810Z,2017-02-25T14:53:02.696Z,S1A,IW,15441,144,"POLYGON ((53.654484 -21.290545, 54.083858 -22.966831, 56.495991 -22.397137, 56.036892 -20.729792, 53.654484 -21.290545))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/6dd297d8-1021-524d-a257-cd05372e797a,ONLINE,7911.666324,False,False
S1A_IW_SLC__1SDV_20170213T145234_20170213T145302_015266_01903C_15A5.zip,2017-02-13T14:52:34.877Z,2017-02-13T14:53:02.765Z,S1A,IW,15266,144,"POLYGON ((53.654694 -21.290718, 54.084122 -22.967131, 56.496162 -22.397442, 56.03701 -20.729973, 53.654694 -21.290718))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/f656bbfe-b502-5128-a0de-1b08df9b8484,ONLINE,7911.681074,False,False
S1A_IW_SLC__1SDV_20170201T145235_20170201T145303_015091_018ABB_C4D5.zip,2017-02-01T14:52:35.115Z,2017-02-01T14:53:03.001Z,S1A,IW,15091,144,"POLYGON ((53.655575 -21.290779, 54.085014 -22.967062, 56.497017 -22.397327, 56.037861 -20.729986, 53.655575 -21.290779))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/d65f972a-19c6-579d-9ba4-8dd3bada8fa5,ONLINE,7912.175235,False,False
S1A_IW_SLC__1SDV_20170120T145235_20170120T145303_014916_018576_0366.zip,2017-01-20T14:52:35.330Z,2017-01-20T14:53:03.220Z,S1A,IW,14916,144,"POLYGON ((53.655781 -21.290123, 54.085285 -22.966652, 56.497299 -22.396912, 56.038074 -20.729326, 53.655781 -21.290123))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/1e847cd2-6d53-59eb-9b7f-afe083363676,ONLINE,7911.548749,False,False
S1A_IW_SLC__1SDV_20170108T145235_20170108T145303_014741_017FF4_8ACD.zip,2017-01-08T14:52:35.778Z,2017-01-08T14:53:03.653Z,S1A,IW,14741,144,"POLYGON ((53.655632 -21.290678, 54.0849 -22.966351, 56.496841 -22.39666, 56.037872 -20.729925, 53.655632 -21.290678))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/94657e63-f8e4-590d-8528-7a38a4dd8921,ONLINE,7911.749684,False,False
S1A_IW_SLC__1SDV_20161227T145237_20161227T145305_014566_017AA6_CC90.zip,2016-12-27T14:52:37.367Z,2016-12-27T14:53:05.244Z,S1A,IW,14566,144,"POLYGON ((53.654659 -21.291445, 54.083935 -22.967243, 56.495918 -22.397583, 56.036938 -20.730721, 53.654659 -21.291445))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/dad1a7de-60f8-522a-b644-85da0075dba5,ONLINE,7911.819775,False,False
S1A_IW_SLC__1SDV_20161215T145237_20161215T145305_014391_017538_EE75.zip,2016-12-15T14:52:37.628Z,2016-12-15T14:53:05.510Z,S1A,IW,14391,144,"POLYGON ((53.654682 -21.290455, 54.084011 -22.966499, 56.496002 -22.396839, 56.036964 -20.729733, 53.654682 -21.290455))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/4b707f4a-edbc-5324-9fe4-2d15d4ae6fa4,ONLINE,7911.582443,False,False
S1A_IW_SLC__1SDV_20161203T145238_20161203T145305_014216_016FA8_B834.zip,2016-12-03T14:52:38.098Z,2016-12-03T14:53:05.996Z,S1A,IW,14216,144,"POLYGON ((53.654709 -21.29089, 54.084316 -22.96792, 56.496338 -22.398222, 56.036999 -20.730137, 53.654709 -21.29089))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/f3a7b52a-e9e3-5e74-ae97-ab94f4a340ba,ONLINE,7911.813941,False,False
S1A_IW_SLC__1SDV_20161109T145238_20161109T145306_013866_0164E0_3273.zip,2016-11-09T14:52:38.632Z,2016-11-09T14:53:06.516Z,S1A,IW,13866,144,"POLYGON ((53.655457 -21.291323, 54.084858 -22.967485, 56.496853 -22.397768, 56.037735 -20.730547, 53.655457 -21.291323))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/c24ef523-dabe-5a23-b853-57d72f18789b,ONLINE,7911.79463,False,False
S1A_IW_SLC__1SDV_20161028T145238_20161028T145306_013691_015F5C_1B65.zip,2016-10-28T14:52:38.889Z,2016-10-28T14:53:06.783Z,S1A,IW,13691,144,"POLYGON ((53.654919 -21.29108, 54.084446 -22.967865, 56.496494 -22.398174, 56.037239 -20.730331, 53.654919 -21.29108))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/db8ff2d2-eb21-5a08-af97-a55d084c2049,ONLINE,7911.929508,False,False
S1A_IW_SLC__1SDV_20161016T145238_20161016T145306_013516_0159F3_7107.zip,2016-10-16T14:52:38.768Z,2016-10-16T14:53:06.662Z,S1A,IW,13516,144,"POLYGON ((53.654869 -21.289745, 54.084373 -22.966532, 56.496403 -22.396856, 56.037174 -20.729015, 53.654869 -21.289745))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/31002b81-2509-5831-a061-f8437c12ab6c,ONLINE,7911.584691,False,False
S1A_IW_SLC__1SDV_20161004T145238_20161004T145306_013341_015469_EC79.zip,2016-10-04T14:52:38.747Z,2016-10-04T14:53:06.636Z,S1A,IW,13341,144,"POLYGON ((53.654678 -21.290215, 54.084118 -22.966755, 56.496143 -22.397074, 56.036976 -20.729477, 53.654678 -21.290215))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/8bb59e07-1f80-5814-a795-a611d62855bd,ONLINE,7911.582947,False,False
S1A_IW_SLC__1SDV_20160910T145238_20160910T145306_012991_014904_B493.zip,2016-09-10T14:52:38.211Z,2016-09-10T14:53:06.097Z,S1A,IW,12991,144,"POLYGON ((53.654877 -21.290174, 54.08427 -22.966457, 56.496403 -22.396702, 56.037273 -20.729362, 53.654877 -21.290174))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/f4db3250-6db0-5fcd-961c-e9ec1de788f9,ONLINE,7911.342149,False,False
S1A_IW_SLC__1SDV_20160829T145237_20160829T145305_012816_014364_F864.zip,2016-08-29T14:52:37.707Z,2016-08-29T14:53:05.591Z,S1A,IW,12816,144,"POLYGON ((53.655235 -21.2899, 54.084572 -22.966064, 56.496677 -22.396343, 56.037613 -20.729122, 53.655235 -21.2899))",ASCENDING,SLC,VV,VH,,,Copernicus,https://catalogue.dataspace.copernicus.eu/download/6924f69e-3697-56c9-a4cc-7fd3d7ecb248,ONLINE,7911.791639,False,False
